,Unnamed: 0,LotFrontage,LotArea,BldgType,HouseStyle,OverallCond,YearBuilt,RoofStyle,RoofMatl,Foundation,HeatingQC,CentralAir,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PoolArea,YrSold,TotalSF,TotalBathSum,SalePrice
893,893,60.0,13284,1Fam,1Story,5,1954,Gable,CompShg,PConc,TA,Y,3,1,6,Typ,1,1,354,0,2008,2766,2.0,165000
894,894,64.0,7018,Duplex,1Story,5,1979,Gable,CompShg,Slab,TA,Y,4,2,8,Typ,0,2,400,0,2009,1535,2.0,118858
895,895,71.0,7056,1Fam,2Story,5,1963,Hip,CompShg,CBlock,TA,Y,4,1,8,Typ,1,2,483,0,2008,2576,2.5,140000
896,896,50.0,8765,1Fam,1Story,6,1936,Gable,CompShg,BrkTil,Ex,N,2,1,6,Typ,0,1,327,0,2006,1902,1.0,106500
897,897,64.0,7018,Duplex,2Story,5,1979,Gable,CompShg,Slab,TA,Y,6,2,12,Typ,0,2,528,0,2009,2240,2.0,142953
898,898,100.0,12919,1Fam,1Story,5,2009,Hip,CompShg,PConc,Ex,Y,2,1,11,Typ,2,3,820,0,2010,4694,3.5,611657
899,899,65.0,6993,1Fam,1Story,7,1961,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,1,1,288,0,2006,2148,1.0,135000
900,900,60.0,7340,1Fam,1Story,6,1971,Gable,CompShg,CBlock,TA,Y,2,1,4,Typ,0,1,684,0,2007,1716,1.0,110000
901,901,64.0,8712,1Fam,1Story,7,1957,Hip,CompShg,CBlock,TA,Y,2,1,5,Typ,0,1,756,0,2009,2298,2.0,153000
902,902,63.0,7875,1Fam,2Story,5,2003,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,393,0,2006,2292,2.5,180000
903,903,50.0,14859,1Fam,1Story,5,2006,Hip,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,690,0,2006,3340,2.0,240000
904,904,60.0,6173,1Fam,1Story,6,1967,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,288,0,2007,1778,1.0,125500
905,905,80.0,9920,1Fam,1Story,5,1954,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,280,0,2010,2119,2.0,128000
906,906,116.0,13501,1Fam,1Story,5,2006,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,3,865,0,2007,3259,3.0,255000
907,907,86.0,11500,1Fam,1.5Fin,7,1936,Gable,CompShg,CBlock,Gd,Y,3,1,6,Typ,1,1,180,0,2006,3074,1.5,250000
908,908,60.0,8885,1Fam,1Story,5,1983,Gable,CompShg,CBlock,TA,Y,2,1,5,Typ,0,2,484,0,2006,1766,2.0,131000
909,909,149.0,12589,1Fam,2Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,390,0,2009,2226,2.5,174000
910,910,80.0,11600,Duplex,2Story,5,1960,Gable,CompShg,CBlock,TA,Y,5,2,12,Typ,0,2,480,0,2010,3379,2.0,154300
911,911,60.0,9286,1Fam,1Story,7,1977,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,0,1,252,0,2009,2536,1.5,143500
912,912,51.0,6120,1Fam,1Story,7,1925,Gable,CompShg,BrkTil,TA,N,3,1,6,Min1,0,1,450,0,2006,1783,1.0,88000
913,913,82.0,6270,Duplex,2Story,6,1949,Gable,CompShg,CBlock,TA,N,4,2,8,Typ,0,3,871,0,2007,3003,2.0,145000
914,914,30.0,3000,TwnhsE,2Story,5,2009,Gable,CompShg,PConc,Ex,Y,2,1,4,Typ,0,2,528,0,2009,1836,2.5,173733
915,915,21.0,2001,Twnhs,2Story,5,1970,Gable,CompShg,CBlock,Fa,Y,3,1,6,Typ,0,1,286,0,2007,1638,1.5,75000
916,916,50.0,9000,1Fam,1Story,3,1949,Gable,CompShg,CBlock,TA,N,1,1,4,Typ,0,1,308,0,2006,960,1.0,35311
917,917,60.0,17140,1Fam,1Story,6,1956,Gable,CompShg,CBlock,Ex,Y,3,1,6,Typ,0,1,284,0,2009,2363,1.0,135000
918,918,103.0,13125,1Fam,2Story,5,1991,Gable,CompShg,PConc,Ex,Y,4,1,8,Typ,1,3,833,0,2007,3231,3.5,238000
919,919,87.0,11029,1Fam,1Story,8,1958,Hip,CompShg,CBlock,Ex,Y,3,1,6,Min1,1,2,601,0,2008,2598,2.0,176500
920,920,70.0,8462,1Fam,2Story,5,1994,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,2,471,0,2007,2649,3.0,201000
921,921,67.0,8777,Duplex,1.5Fin,7,1900,Gable,CompShg,CBlock,Gd,Y,4,2,9,Typ,0,0,0,0,2008,3472,5.0,145900
922,922,65.0,10237,1Fam,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,1,2,397,0,2006,2632,2.0,169990
923,923,50.0,8012,TwnhsE,1Story,5,1993,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,1,2,533,0,2008,3221,3.0,193000
924,924,79.0,10240,1Fam,1Story,6,1980,Gable,CompShg,CBlock,TA,Y,3,1,7,Typ,1,2,612,0,2006,3372,3.0,207500
925,925,60.0,15611,1Fam,1Story,6,1977,Gable,CompShg,PConc,TA,Y,3,1,6,Typ,0,2,540,0,2008,2252,2.5,175000
926,926,93.0,11999,1Fam,2Story,5,2003,Hip,CompShg,PConc,Ex,Y,4,1,10,Typ,1,3,656,0,2007,3555,2.5,285000
927,927,60.0,9900,1Fam,2Story,5,1968,Gable,CompShg,CBlock,Gd,Y,4,1,9,Typ,1,2,486,0,2008,2810,2.5,176000
928,928,60.0,11838,1Fam,1Story,5,2001,Hip,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,522,0,2009,3541,2.0,236500
929,929,60.0,13006,1Fam,2Story,5,1997,Gable,CompShg,PConc,Gd,Y,4,1,8,Typ,1,2,642,0,2006,3200,2.5,222000
930,930,73.0,8925,1Fam,1Story,5,2007,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,3,610,0,2009,2932,2.0,201000
931,931,70.0,9100,1Fam,1Story,6,1965,Gable,CompShg,CBlock,Ex,Y,2,1,5,Typ,0,1,429,0,2009,1850,1.5,117500
932,932,84.0,11670,1Fam,1Story,5,2006,Hip,CompShg,PConc,Ex,Y,3,1,8,Typ,1,3,788,0,2007,3810,2.0,320000
933,933,63.0,8487,1Fam,1Story,5,2004,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,570,0,2009,3000,2.0,190000
934,934,313.0,27650,1Fam,1Story,7,1960,Flat,Tar&Grv,CBlock,Ex,Y,4,1,9,Typ,1,2,505,0,2008,2654,3.0,242000
935,935,52.0,5825,1Fam,1Story,5,1926,Gable,CompShg,PConc,Gd,Y,1,1,5,Typ,0,2,528,0,2006,1347,1.0,79900
936,936,67.0,10083,1Fam,1Story,5,2003,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,0,2,555,0,2009,2376,3.0,184900
937,937,75.0,9675,1Fam,2Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,689,0,2009,3084,2.5,253000
938,938,73.0,8760,1Fam,2Story,5,2006,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,3,868,0,2006,3353,2.5,239799
939,939,60.0,24090,1Fam,2Story,7,1940,Gable,CompShg,CBlock,Ex,Y,4,1,10,Typ,2,1,349,0,2010,3435,2.0,244400
940,940,55.0,12640,Duplex,1Story,5,1976,Gable,CompShg,CBlock,TA,Y,4,2,8,Typ,0,2,574,0,2006,3456,2.0,150900
941,941,60.0,8755,1Fam,2Story,5,1999,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,390,0,2009,3052,3.5,214000
942,942,42.0,7711,Duplex,1Story,3,1977,Gable,CompShg,PConc,TA,Y,4,2,8,Typ,0,0,0,0,2007,2880,4.0,150000
943,943,100.0,25000,Duplex,1Story,4,1967,Gable,CompShg,CBlock,TA,Y,4,2,8,Typ,0,2,576,0,2007,3264,2.0,143000
944,944,60.0,14375,1Fam,SLvl,6,1958,Gable,CompShg,CBlock,Gd,Y,3,1,7,Typ,1,2,525,0,2009,2163,1.5,137500
945,945,98.0,8820,1Fam,1.5Fin,6,1890,Hip,CompShg,BrkTil,TA,Y,2,1,7,Typ,0,2,456,0,2009,2837,1.0,124900
946,946,70.0,8163,1Fam,SLvl,6,1959,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,1,1,796,0,2006,2288,2.0,143000
947,947,85.0,14536,1Fam,1Story,5,2002,Hip,CompShg,PConc,Ex,Y,3,1,9,Typ,1,3,808,0,2007,3245,3.0,270000
948,948,65.0,14006,1Fam,2Story,5,2002,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,474,0,2006,2712,2.5,192500
949,949,78.0,9360,1Fam,1Story,7,1972,Hip,CompShg,CBlock,TA,Y,3,1,5,Typ,1,2,676,0,2010,2542,2.5,197500
950,950,60.0,7200,1Fam,1Story,8,1950,Gable,CompShg,CBlock,Gd,Y,3,1,5,Typ,0,2,720,0,2007,1728,2.0,129000
951,951,60.0,7800,1Fam,1Story,5,1965,Gable,CompShg,CBlock,Gd,Y,3,1,6,Typ,0,1,300,0,2006,1793,2.0,119900
952,952,60.0,7200,1Fam,SFoyer,8,1972,Gable,CompShg,CBlock,Gd,Y,2,1,5,Typ,0,1,396,0,2009,1536,1.5,133900
953,953,60.0,11075,1Fam,2Story,4,1969,Gable,CompShg,CBlock,Ex,Y,4,1,7,Min2,1,2,530,0,2008,2752,3.0,172000
954,954,35.0,9400,Duplex,SFoyer,5,1975,Flat,Tar&Grv,CBlock,TA,Y,4,0,4,Typ,0,0,0,0,2006,1925,3.0,127500
955,955,82.0,7136,Duplex,2Story,6,1946,Gable,CompShg,CBlock,TA,N,4,2,8,Typ,0,2,492,0,2007,2937,2.0,145000
956,956,24.0,1300,TwnhsE,2Story,6,1980,Gable,CompShg,CBlock,TA,Y,2,1,5,Typ,1,2,462,0,2009,1790,1.5,124000
957,957,70.0,7420,1Fam,1Story,5,1962,Hip,CompShg,CBlock,TA,Y,3,1,6,Typ,0,2,576,0,2007,2114,1.0,132000
958,958,65.0,8450,1Fam,1Story,5,2003,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,531,0,2007,2674,3.0,185000
959,959,24.0,2572,Twnhs,2Story,5,1999,Hip,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,484,0,2010,2112,3.5,155000
960,960,50.0,7207,1Fam,1Story,7,1958,Gable,CompShg,CBlock,Gd,Y,2,1,4,Typ,0,0,0,0,2010,1716,2.0,116500
961,961,60.0,12227,1Fam,2Story,7,1977,Gable,CompShg,CBlock,TA,Y,4,1,11,Typ,1,2,619,0,2008,4202,3.5,272000
962,962,24.0,2308,TwnhsE,2Story,6,1976,Gable,CompShg,CBlock,TA,Y,3,1,7,Typ,1,2,440,0,2007,2352,3.5,155000
963,963,122.0,11923,1Fam,1Story,5,2007,Gable,CompShg,PConc,Ex,Y,2,1,7,Typ,0,2,702,0,2009,3600,2.0,239000
964,964,80.0,11316,1Fam,2Story,5,2002,Gable,CompShg,PConc,Ex,Y,4,1,8,Typ,1,2,510,0,2010,2711,3.5,214900
965,965,65.0,10237,1Fam,2Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,393,0,2007,2267,2.5,178900
966,966,130.0,9600,1Fam,1.5Fin,7,1940,Gable,CompShg,BrkTil,Ex,Y,2,1,7,Min2,2,1,256,0,2009,2036,2.5,160000
967,967,60.0,7390,1Fam,1Story,7,1955,Hip,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,260,0,2008,2196,2.0,135000
968,968,50.0,5925,1Fam,1.5Fin,6,1910,Gable,CompShg,BrkTil,Fa,N,2,1,6,Typ,0,0,0,0,2009,1568,1.0,37900
969,969,75.0,10382,2fmCon,SLvl,5,1958,Hip,CompShg,CBlock,TA,Y,2,1,6,Typ,0,1,264,0,2006,1683,2.0,140000
970,970,60.0,10800,1Fam,1.5Fin,4,1949,Gable,CompShg,CBlock,TA,N,4,1,6,Typ,0,0,0,0,2006,1912,1.5,135000
971,971,36.0,2268,Twnhs,2Story,5,2003,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,0,2,474,0,2009,2390,2.0,173000
972,972,55.0,7892,TwnhsE,1Story,5,1979,Gable,CompShg,CBlock,TA,Y,2,1,5,Typ,1,1,264,0,2010,1836,2.0,99500
973,973,95.0,11639,1Fam,1Story,5,2007,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,480,0,2008,2856,2.0,182000
974,974,60.0,11414,1Fam,2Story,8,1910,Gable,CompShg,BrkTil,TA,N,3,1,8,Typ,0,2,532,0,2009,2747,1.0,167500
975,975,60.0,2651,Twnhs,2Story,5,2000,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,490,0,2006,2055,3.5,165000
976,976,51.0,5900,1Fam,1Story,7,1923,Gable,CompShg,PConc,TA,Y,2,1,4,Typ,0,0,0,0,2006,1309,1.0,85500
977,977,35.0,4274,TwnhsE,1Story,5,2006,Gable,CompShg,PConc,Ex,Y,1,1,4,Typ,0,2,569,0,2007,2482,2.5,199900
978,978,68.0,9450,1Fam,1Story,5,1954,Gable,CompShg,CBlock,Ex,Y,3,1,5,Typ,0,2,400,0,2007,1788,1.0,110000
979,979,80.0,8816,1Fam,1Story,6,1963,Gable,CompShg,PConc,TA,Y,3,1,5,Typ,0,2,480,0,2009,2242,2.0,139000
980,980,60.0,12122,1Fam,SFoyer,9,1961,Gable,CompShg,CBlock,Gd,Y,3,1,6,Typ,0,2,588,0,2008,1943,2.0,178400
981,981,98.0,12203,1Fam,2Story,5,1998,Hip,CompShg,PConc,Ex,Y,4,1,8,Typ,1,3,676,0,2009,3837,3.5,336000
982,982,43.0,3182,1Fam,1Story,5,2007,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,1,2,388,0,2008,2532,2.0,159895
983,983,60.0,11250,1Fam,2Story,5,2002,Gable,CompShg,PConc,Ex,Y,4,1,9,Typ,1,2,779,0,2008,3418,2.5,255900
984,984,75.0,10125,Duplex,1.5Fin,5,1977,Gable,CompShg,CBlock,TA,Y,4,2,8,Typ,0,2,539,0,2009,1734,2.0,126000
985,985,68.0,10880,2fmCon,1Story,5,1950,Gable,CompShg,CBlock,TA,N,3,1,5,Typ,0,1,240,0,2008,2328,2.0,125000
986,986,59.0,5310,1Fam,1.5Fin,8,1910,Hip,CompShg,CBlock,Gd,Y,2,1,5,Typ,0,1,255,0,2006,2120,1.0,117000
987,987,83.0,10159,1Fam,1Story,5,2009,Hip,CompShg,PConc,Ex,Y,3,1,8,Typ,1,3,606,0,2010,3870,3.5,395192
988,988,60.0,12046,1Fam,2Story,6,1976,Gable,CompShg,CBlock,TA,Y,4,1,8,Typ,1,2,551,0,2007,2878,2.5,195000
989,989,65.0,8125,1Fam,2Story,5,2006,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,614,0,2006,2346,2.5,197000
990,990,82.0,9452,1Fam,2Story,5,1997,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,870,0,2006,3788,3.5,348000
991,991,121.0,17671,1Fam,2Story,9,1882,Gable,CompShg,BrkTil,Gd,Y,4,1,8,Typ,1,2,424,0,2009,2658,1.5,168000
992,992,80.0,9760,1Fam,2Story,8,1964,Hip,CompShg,CBlock,Gd,Y,3,1,7,Typ,1,2,440,0,2007,2673,2.5,187000
993,993,68.0,8846,1Fam,2Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,564,0,2006,2250,2.5,173900
994,994,96.0,12456,1Fam,1Story,5,2006,Hip,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,786,0,2009,3418,3.0,337500
995,995,51.0,4712,1Fam,1.5Fin,7,1946,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,0,1,305,0,2006,1977,2.5,121600
996,996,60.0,10659,1Fam,1Story,6,1961,Hip,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,368,0,2006,2100,2.0,136500
997,997,60.0,11717,1Fam,1Story,6,1970,Hip,CompShg,CBlock,TA,Y,2,1,6,Typ,1,2,615,0,2009,2884,2.0,185000
998,998,60.0,9786,1Fam,1Story,4,1922,Hip,CompShg,BrkTil,Fa,N,3,1,6,Typ,1,1,210,0,2006,2084,1.0,91000
999,999,64.0,6762,1Fam,1Story,5,2006,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,0,2,632,0,2010,2395,3.0,206000
1000,1000,74.0,10206,1Fam,1Story,3,1952,Flat,Tar&Grv,Slab,Fa,N,2,1,4,Min1,0,2,528,0,2009,944,1.0,82000
1001,1001,60.0,5400,1Fam,1Story,6,1920,Gable,CompShg,BrkTil,Ex,Y,2,1,4,Typ,0,1,216,0,2007,1382,1.0,86000
1002,1002,75.0,11957,1Fam,1Story,5,2006,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,824,0,2008,3148,2.0,232000
1003,1003,60.0,11500,Duplex,1Story,6,1976,Gable,CompShg,CBlock,Fa,Y,4,2,8,Typ,0,2,528,0,2007,3360,2.0,136905
1004,1004,43.0,3182,TwnhsE,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,1,1,7,Typ,1,2,457,0,2009,2850,2.0,181000
1005,1005,65.0,8385,1Fam,SLvl,8,1977,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,328,0,2008,1970,2.0,149900
1006,1006,60.0,12155,1Fam,1Story,3,1970,Gable,CompShg,CBlock,Gd,Y,3,1,7,Typ,1,2,484,0,2007,3314,2.5,163500
1007,1007,21.0,2217,TwnhsE,2Story,4,1970,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,286,0,2009,1638,1.5,88000
1008,1008,43.0,12118,1Fam,1Story,5,2004,Hip,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,550,0,2009,3420,2.0,240000
1009,1009,60.0,6000,1Fam,1.5Fin,5,1926,Gable,CompShg,BrkTil,Ex,Y,4,1,7,Typ,0,0,0,0,2006,2016,2.0,102000
1010,1010,115.0,21286,1Fam,1.5Fin,5,1948,Gable,CompShg,CBlock,TA,Y,4,1,7,Typ,1,1,312,0,2008,1991,2.0,135000
1011,1011,75.0,9825,Duplex,1Story,5,1965,Hip,CompShg,CBlock,TA,N,4,2,8,Typ,0,0,0,0,2010,1664,2.0,100000
1012,1012,55.0,10592,1Fam,2Story,7,1923,Hip,CompShg,PConc,TA,Y,3,1,7,Typ,2,1,180,0,2007,2104,1.5,165000
1013,1013,60.0,7200,1Fam,1Story,4,1910,Hip,CompShg,BrkTil,TA,N,2,1,4,Maj2,0,1,280,0,2009,2044,2.0,85000
1014,1014,60.0,11664,1Fam,1Story,5,1948,Gable,CompShg,CBlock,TA,Y,2,1,5,Typ,1,1,240,0,2007,2164,1.0,119200
1015,1015,70.0,8400,1Fam,2Story,6,2001,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,528,0,2009,2475,3.5,227000
1016,1016,73.0,11883,1Fam,1Story,5,1996,Hip,CompShg,PConc,Ex,Y,3,1,6,Typ,1,2,478,0,2009,3008,3.0,203000
1017,1017,60.0,5814,TwnhsE,1Story,5,1984,Gable,CompShg,CBlock,Gd,Y,1,1,4,Typ,1,2,565,0,2009,2580,2.0,187500
1018,1018,60.0,10784,1Fam,SLvl,5,1991,Gable,CompShg,PConc,Gd,Y,3,1,7,Typ,1,2,402,0,2007,1856,2.5,160000
1019,1019,43.0,3013,TwnhsE,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,1,2,440,0,2006,2868,2.0,213490
1020,1020,60.0,7024,1Fam,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,0,2,451,0,2008,2264,2.5,176000
1021,1021,64.0,7406,1Fam,1Story,5,2006,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,0,2,632,0,2006,2419,3.0,194000
1022,1022,52.0,9439,1Fam,1.5Fin,5,1930,Gable,CompShg,CBlock,Gd,Y,2,1,6,Typ,0,1,160,0,2007,2160,1.0,87000
1023,1023,43.0,3182,TwnhsE,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,2,1,7,Typ,1,2,437,0,2008,2850,2.0,191000
1024,1024,60.0,15498,1Fam,1Story,6,1976,Hip,WdShake,CBlock,TA,Y,2,1,10,Typ,1,2,665,0,2008,4463,3.0,287000
1025,1025,70.0,7700,1Fam,1Story,5,1972,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,0,2,461,0,2007,1764,2.0,112500
1026,1026,73.0,9300,1Fam,1Story,5,1960,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,2,2,461,0,2010,2532,2.0,167500
1027,1027,71.0,9520,1Fam,1Story,5,2007,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,800,0,2008,3284,3.0,293077
1028,1028,79.0,9492,1Fam,1.5Fin,5,1941,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,1,1,240,0,2007,2144,2.0,105000
1029,1029,21.0,1680,Twnhs,2Story,7,1972,Gable,CompShg,CBlock,Gd,Y,3,1,7,Typ,0,1,264,0,2006,1890,2.0,118000
1030,1030,60.0,7082,2fmCon,2Story,8,1916,Gable,CompShg,PConc,Gd,Y,5,2,10,Typ,0,0,0,0,2006,2614,2.0,160000
1031,1031,102.0,15863,1Fam,2.5Fin,3,1920,Gable,CompShg,BrkTil,Ex,Y,5,1,12,Typ,2,2,672,0,2009,3509,3.5,197000
1032,1032,60.0,14541,1Fam,2Story,7,1993,Gable,CompShg,PConc,Ex,Y,5,1,10,Typ,1,3,796,0,2006,3858,3.5,310000
1033,1033,60.0,8125,1Fam,1Story,5,2002,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,3,900,0,2006,3308,3.0,230000
1034,1034,50.0,6305,1Fam,1Story,7,1938,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,1,1,240,0,2007,1874,1.0,119750
1035,1035,60.0,11500,1Fam,1Story,3,1957,Gable,CompShg,Slab,Ex,N,3,1,5,Typ,0,1,290,0,2009,845,1.0,84000
1036,1036,89.0,12898,1Fam,1Story,5,2007,Hip,CompShg,PConc,Ex,Y,2,1,6,Typ,1,3,912,0,2009,3240,3.0,315500
1037,1037,60.0,9240,1Fam,2Story,5,2001,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,905,0,2008,3318,2.5,287000
1038,1038,21.0,1533,Twnhs,2Story,6,1970,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,1,0,0,0,2009,1890,1.5,97000
1039,1039,21.0,1477,TwnhsE,SFoyer,4,1970,Gable,CompShg,CBlock,TA,Y,1,1,3,Typ,0,1,286,0,2009,1260,2.0,80000
1040,1040,88.0,13125,1Fam,1Story,4,1957,Gable,CompShg,CBlock,Ex,Y,3,1,8,Maj1,1,2,484,0,2006,2937,3.0,155000
1041,1041,60.0,9130,1Fam,2Story,8,1966,Hip,CompShg,CBlock,Gd,Y,4,1,7,Typ,0,2,484,0,2008,2432,2.0,173000
1042,1042,34.0,5381,Twnhs,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,1,1,5,Typ,1,2,624,0,2009,2612,3.0,196000
1043,1043,86.0,11839,1Fam,2Story,5,1990,Hip,CompShg,PConc,Ex,Y,4,1,10,Typ,1,2,514,0,2008,3804,3.5,262280
1044,1044,80.0,9600,1Fam,1Story,5,1981,Hip,WdShngl,PConc,TA,Y,4,1,9,Typ,1,2,542,0,2009,5048,3.5,278000
1045,1045,60.0,13680,1Fam,1Story,5,1955,Hip,CompShg,Slab,Ex,Y,4,1,8,Min2,1,2,452,0,2009,1733,2.0,139600
1046,1046,85.0,16056,1Fam,2Story,5,2005,Hip,CompShg,PConc,Ex,Y,4,1,11,Typ,1,3,716,0,2006,4860,3.5,556581
1047,1047,57.0,9245,1Fam,1Story,5,1994,Gable,CompShg,PConc,Ex,Y,3,1,5,Typ,0,2,672,0,2008,1980,1.5,145000
1048,1048,100.0,21750,1Fam,1Story,4,1960,Hip,CompShg,Slab,TA,Y,3,1,9,Min1,1,2,336,0,2009,1771,1.0,115000
1049,1049,60.0,11100,1Fam,1Story,7,1946,Gable,CompShg,CBlock,Ex,Y,2,1,6,Typ,0,1,308,0,2010,930,1.0,84900
1050,1050,73.0,8993,1Fam,1Story,5,2007,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,436,0,2007,2604,2.0,176485
1051,1051,103.0,11175,1Fam,1Story,5,2007,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,1,2,440,0,2007,2632,2.0,200141
1052,1052,100.0,9500,1Fam,2Story,6,1964,Gable,CompShg,CBlock,TA,Y,4,1,9,Typ,1,2,540,0,2007,2793,2.0,165000
1053,1053,68.0,8562,1Fam,1Story,6,1957,Hip,CompShg,CBlock,Ex,Y,4,1,7,Min2,1,1,364,0,2010,2742,1.0,144500
1054,1054,90.0,11367,1Fam,2Story,5,2002,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,586,0,2006,3054,3.5,255000
1055,1055,104.0,11361,1Fam,1Story,5,1976,Gable,CompShg,CBlock,TA,Y,3,1,7,Typ,1,2,478,0,2008,2716,2.5,180000
1056,1056,43.0,7052,TwnhsE,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,1,2,484,0,2006,2728,3.0,185850
1057,1057,60.0,29959,1Fam,2Story,6,1994,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,467,0,2009,2823,2.5,248000
1058,1058,96.0,11308,1Fam,2Story,5,2008,Gable,CompShg,PConc,Ex,Y,3,1,10,Typ,1,3,836,0,2009,3288,3.5,335000
1059,1059,60.0,11275,1Fam,1.5Fin,7,1932,Gable,CompShg,CBlock,TA,Y,3,1,7,Typ,1,2,432,0,2007,2845,1.5,220000
1060,1060,41.0,4920,TwnhsE,1Story,5,2001,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,0,2,582,0,2010,2676,3.0,213500
1061,1061,120.0,18000,1Fam,1Story,4,1935,Gable,CompShg,CBlock,TA,Y,2,1,6,Typ,0,3,1248,0,2008,1788,1.0,81000
1062,1062,85.0,13600,2fmCon,2Story,5,1900,Gable,CompShg,BrkTil,TA,N,5,2,10,Min2,0,2,560,0,2007,2999,2.0,90000
1063,1063,50.0,6000,1Fam,1Story,6,1925,Gable,CompShg,BrkTil,Gd,Y,2,1,5,Typ,1,2,440,0,2006,2206,1.0,110500
1064,1064,60.0,11000,1Fam,1Story,6,1966,Gable,CompShg,CBlock,Ex,Y,3,1,6,Typ,1,2,480,0,2009,2308,1.5,154000
1065,1065,80.0,14000,1Fam,2Story,5,1996,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,2,533,0,2010,3566,3.5,328000
1066,1066,59.0,7837,1Fam,2Story,7,1993,Gable,CompShg,PConc,Gd,Y,3,1,7,Typ,1,2,380,0,2009,2370,2.5,178000
1067,1067,80.0,9760,1Fam,2Story,6,1964,Gable,CompShg,CBlock,TA,Y,4,1,7,Typ,0,2,442,0,2008,2391,2.5,167900
1068,1068,42.0,3964,TwnhsE,2Story,4,1973,Gable,CompShg,CBlock,Gd,Y,5,1,10,Maj1,1,2,576,0,2006,3463,3.5,151400
1069,1069,60.0,9600,1Fam,1.5Unf,7,1949,Gable,CompShg,CBlock,TA,Y,2,1,4,Typ,0,2,576,0,2007,1738,1.5,135000
1070,1070,72.0,10152,1Fam,1Story,5,1956,Hip,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,286,0,2007,2096,2.0,135000
