,Unnamed: 0,LotFrontage,LotArea,BldgType,HouseStyle,OverallCond,RoofStyle,RoofMatl,Foundation,HeatingQC,CentralAir,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PoolArea,TotalSF,TotalBathSum,SalePrice,AgeOfHouseSold
1243,1243,107.0,13891,0,2,5,1,1,2,0,1,2,1,7,6,1,3,850,0,4152,3.5,465000,0
1244,1244,60.0,11435,0,5,7,1,1,2,1,1,3,1,7,6,2,2,400,0,2309,1.0,230000,77
1245,1245,78.0,12090,0,7,7,3,1,1,0,1,3,1,7,6,1,2,477,0,2453,3.5,178000,23
1246,1246,65.0,8125,0,5,5,1,1,2,0,1,3,1,6,6,0,2,615,0,2309,2.5,186500,1
1247,1247,60.0,12328,0,7,5,1,1,1,4,1,3,1,6,6,0,3,888,0,2046,2.0,169900,34
1248,1248,60.0,9600,0,4,5,1,1,0,1,0,3,1,8,6,1,2,396,0,2793,1.5,129500,91
1249,1249,60.0,7200,0,2,7,1,1,1,4,1,3,1,6,6,0,1,276,0,1864,1.0,119000,57
1250,1250,93.0,11160,0,2,5,3,1,1,0,1,3,1,8,6,2,2,522,0,4220,3.5,244000,42
1251,1251,60.0,3136,4,2,5,1,1,2,0,1,2,1,6,6,1,2,478,0,2810,2.0,171750,3
1252,1252,62.0,9858,0,2,6,1,1,1,4,1,3,1,5,6,0,1,288,0,1738,2.0,130000,41
1253,1253,60.0,17542,0,5,7,1,1,1,4,1,3,1,9,6,2,2,518,0,3359,3.5,294000,33
1254,1254,60.0,6931,0,5,5,1,1,2,0,1,3,1,7,6,1,2,397,0,2402,2.5,165400,5
1255,1255,52.0,6240,0,0,6,1,1,0,4,1,3,1,6,6,1,1,560,0,2251,1.0,127500,76
1256,1256,91.0,14303,0,2,5,3,1,2,0,1,2,1,7,6,1,2,691,0,3973,3.0,301500,14
1257,1257,56.0,4060,0,2,8,1,1,2,0,1,2,1,4,6,0,0,0,0,1728,1.0,99900,87
1258,1258,59.0,9587,0,7,5,1,1,2,0,1,2,1,5,6,0,2,400,0,2022,3.0,190000,3
1259,1259,65.0,9750,0,2,8,1,1,1,2,1,3,1,6,6,0,2,460,0,2108,2.5,151000,39
1260,1260,60.0,24682,0,5,5,1,1,2,0,1,3,1,7,6,1,2,502,0,2516,2.5,181000,10
1261,1261,80.0,9600,0,2,6,3,1,1,2,1,2,1,5,6,0,1,338,0,2100,1.0,128900,53
1262,1262,60.0,11250,0,0,5,1,1,1,0,1,5,1,8,3,2,1,304,0,2892,2.0,161500,52
1263,1263,60.0,13515,0,5,6,2,1,2,0,1,3,1,8,6,1,2,520,0,2588,1.0,180500,88
1264,1264,34.0,4060,4,2,5,1,1,2,0,1,2,1,5,6,0,2,511,0,2742,3.0,181000,10
1265,1265,35.0,3735,4,5,5,3,1,2,0,1,3,1,6,6,0,2,506,0,2143,3.5,183900,7
1266,1266,60.0,10120,1,4,4,3,1,1,4,0,4,2,9,6,1,1,308,0,2814,1.5,122000,97
1267,1267,89.0,13214,0,2,5,3,1,2,0,1,3,1,10,6,1,3,746,0,4020,2.0,378500,2
1268,1268,60.0,14100,0,0,9,1,1,1,0,1,4,1,11,6,2,3,1014,0,4175,3.5,381000,73
1269,1269,78.0,11344,0,0,5,1,1,1,4,1,3,1,7,6,0,1,315,0,2398,1.5,144000,49
1270,1270,60.0,23595,0,2,6,5,6,2,4,1,0,1,4,6,1,2,586,0,2856,2.5,260000,31
1271,1271,60.0,9156,0,2,7,3,1,1,2,1,3,1,7,6,1,2,462,0,2978,2.0,185750,41
1272,1272,60.0,13526,0,2,6,3,1,1,4,1,3,1,5,6,0,1,288,0,1870,2.0,137000,41
1273,1273,124.0,11512,0,7,7,1,1,1,2,1,2,1,5,6,1,1,312,0,2376,2.0,177000,49
1274,1274,53.0,5362,0,0,6,1,1,2,0,1,3,1,8,6,1,2,552,0,1911,2.0,139000,97
1275,1275,95.0,11345,2,5,5,1,4,1,2,1,4,2,10,6,0,2,400,0,2848,2.0,137000,59
1276,1276,60.0,12936,0,5,6,1,1,1,4,1,3,1,6,6,1,2,497,0,2118,2.0,162000,37
1277,1277,60.0,17871,0,7,5,1,1,1,1,1,3,1,7,6,1,2,480,0,3404,2.5,197900,42
1278,1278,75.0,9473,0,5,5,1,1,2,0,1,3,1,7,6,1,2,577,0,3159,3.5,237000,6
1279,1279,60.0,7500,0,0,4,1,1,1,4,1,2,1,6,6,0,2,528,0,1826,1.0,68400,90
1280,1280,67.0,9808,0,2,5,1,1,2,0,1,3,1,6,6,0,2,544,0,3146,3.0,227000,7
1281,1281,50.0,8049,0,2,5,3,1,1,4,1,2,1,6,6,1,2,484,0,2648,3.0,180000,16
1282,1282,61.0,8800,0,2,7,1,1,1,4,1,3,1,5,6,0,2,484,0,2080,2.0,150500,32
1283,1283,94.0,9400,2,5,5,4,1,1,4,1,4,2,8,6,0,0,0,0,2736,3.0,139000,39
1284,1284,50.0,9638,0,0,7,1,1,2,0,1,4,1,10,3,1,1,336,0,3251,2.0,169000,91
1285,1285,50.0,6000,0,0,6,1,1,1,0,1,4,1,6,6,1,1,280,0,2192,1.0,132500,70
1286,1286,60.0,9790,0,2,5,3,1,1,4,1,3,1,6,6,2,2,528,0,2656,2.5,143000,47
1287,1287,60.0,36500,0,2,5,1,1,1,1,1,4,1,7,6,0,2,390,0,3206,2.5,190000,42
1288,1288,40.0,5664,4,2,5,1,1,2,0,1,2,1,5,6,1,2,499,0,3160,3.0,278000,9
1289,1289,86.0,11065,0,5,5,1,1,2,0,1,3,1,8,6,1,3,753,0,3055,2.5,281000,0
1290,1290,60.0,14112,0,7,7,3,1,2,4,1,3,1,6,6,1,2,484,0,2304,2.0,180500,46
1291,1291,21.0,1680,3,5,7,1,1,1,4,1,3,1,6,6,0,1,264,0,1932,2.5,119500,37
1292,1292,60.0,6600,0,5,4,1,1,4,4,0,4,2,11,3,0,1,432,0,3366,2.0,107500,117
1293,1293,78.0,10140,0,5,5,1,1,2,4,1,4,1,8,6,1,2,528,0,2496,2.5,162900,30
1294,1294,60.0,8172,0,2,7,3,1,1,4,1,2,1,5,6,0,2,572,0,1728,2.0,115000,51
1295,1295,70.0,8400,0,2,5,3,1,1,2,1,3,1,5,6,0,1,288,0,2104,2.5,138500,38
1296,1296,80.0,8700,0,2,6,3,1,1,2,1,3,1,6,6,0,2,525,0,2248,3.0,155000,45
1297,1297,35.0,3675,4,6,5,1,1,2,2,1,2,1,5,6,0,2,525,0,1619,3.0,140000,1
1298,1298,313.0,63887,0,5,5,3,0,2,0,1,3,1,12,6,3,2,1418,480,11752,4.5,160000,0
1299,1299,75.0,7500,0,2,7,3,1,1,0,1,3,1,6,6,0,1,305,0,2492,2.5,154000,51
1300,1300,60.0,10762,0,5,5,1,1,2,0,1,3,1,9,6,1,2,490,0,2961,2.5,225000,10
1301,1301,60.0,7500,0,5,7,1,1,1,1,1,3,1,7,6,2,1,213,0,2265,1.0,177500,67
1302,1302,92.0,10120,0,5,5,3,1,2,0,1,4,1,8,6,1,3,844,0,3691,3.5,290000,12
1303,1303,73.0,8688,0,2,5,1,1,2,0,1,3,1,7,6,0,3,834,0,3232,2.0,232000,1
1304,1304,32.0,3363,4,5,5,1,1,2,0,1,3,1,7,0,0,2,380,0,2684,2.0,130000,2
1305,1305,108.0,13173,0,2,5,3,1,2,0,1,2,1,6,6,2,2,840,0,3304,3.0,325000,3
1306,1306,48.0,6955,4,2,5,1,1,2,0,1,2,1,6,6,1,2,474,0,2736,2.0,202500,1
1307,1307,60.0,8072,0,2,5,1,1,2,0,1,3,1,5,6,0,2,480,0,1980,2.0,138000,15
1308,1308,100.0,12000,0,2,7,1,1,1,0,1,2,1,6,6,0,2,528,0,2046,2.0,147000,60
1309,1309,60.0,7153,0,2,5,1,1,1,2,1,3,1,6,6,0,2,496,0,2572,3.0,179200,17
1310,1310,100.0,17500,0,2,8,1,1,2,4,1,3,1,7,6,2,2,567,0,3804,3.0,335000,51
1311,1311,68.0,8814,0,2,5,1,1,2,0,1,3,1,6,6,0,2,508,0,2548,3.0,203000,2
1312,1312,60.0,9572,0,5,5,1,1,2,0,1,4,1,9,6,1,2,750,0,4263,2.5,302000,17
1313,1313,108.0,14774,0,5,5,1,1,2,0,1,4,1,10,6,1,3,779,0,3992,2.5,333168,11
1314,1314,60.0,8190,0,2,6,3,1,1,0,1,3,1,5,6,1,1,280,0,1896,2.0,119000,53
1315,1315,85.0,11075,0,5,5,1,1,1,4,1,4,1,9,6,2,2,576,0,3064,2.5,206900,39
1316,1316,61.0,10226,0,2,5,1,1,2,0,1,3,1,8,6,1,3,860,0,3252,3.0,295493,1
1317,1317,47.0,4230,4,2,5,1,1,2,0,1,2,1,5,6,1,2,466,0,2704,2.0,208900,1
1318,1318,60.0,14781,0,2,5,3,1,2,0,1,3,1,7,6,1,3,748,0,3540,2.0,275000,5
1319,1319,75.0,10215,0,2,5,3,1,2,0,1,3,1,5,6,0,1,248,0,1812,1.0,111000,53
1320,1320,70.0,8400,0,2,3,3,1,1,2,1,3,1,6,6,2,2,442,0,2956,2.5,156500,52
1321,1321,60.0,6627,0,2,6,3,1,1,4,0,2,1,4,6,0,1,287,0,720,1.0,72500,59
1322,1322,107.0,10186,0,5,5,1,1,2,0,1,3,1,8,6,1,2,564,0,2673,3.5,190000,18
1323,1323,50.0,5330,0,2,7,3,1,1,2,1,2,1,5,6,0,0,0,0,1128,1.0,82500,69
1324,1324,75.0,9986,0,2,5,1,1,2,0,1,2,1,7,6,1,3,895,0,3590,2.0,147000,1
1325,1325,40.0,3636,0,2,4,1,1,0,1,0,2,1,5,6,0,0,0,0,1592,1.0,55000,86
1326,1326,70.0,4270,0,2,6,1,1,0,0,1,3,1,6,6,0,0,0,0,1318,1.0,79000,76
1327,1327,60.0,6600,0,2,9,1,1,1,0,1,3,1,5,6,1,1,264,0,1632,1.5,130500,26
1328,1328,60.0,10440,0,0,7,1,1,0,0,1,5,1,8,4,2,2,520,0,4302,2.0,256000,88
1329,1329,63.0,9084,0,5,5,3,1,2,2,1,3,1,8,6,1,2,462,0,2567,2.5,176500,8
1330,1330,85.0,10000,0,2,5,3,1,2,0,1,3,1,7,6,1,3,825,0,3176,2.0,227000,1
1331,1331,55.0,10780,0,7,5,1,1,1,2,1,3,1,6,6,0,2,576,0,1865,1.0,132500,30
1332,1332,67.0,8877,0,2,6,1,1,1,0,1,2,1,3,6,1,1,288,0,1632,2.0,100000,71
1333,1333,60.0,7200,0,0,6,1,1,1,0,1,2,1,6,6,0,1,297,0,2163,1.5,125500,68
1334,1334,24.0,2368,4,5,6,1,1,1,4,1,3,1,7,2,0,2,440,0,2130,1.5,125000,39
1335,1335,80.0,9650,0,2,5,1,1,1,4,1,2,1,6,6,1,2,630,0,2684,2.5,167900,32
1336,1336,87.0,9246,2,2,5,1,1,1,4,1,4,2,8,6,0,2,506,0,3312,2.0,135000,35
1337,1337,153.0,4118,0,2,4,1,1,1,1,0,2,1,4,6,0,0,0,0,1386,1.0,52500,65
1338,1338,95.0,13450,0,5,5,1,1,2,0,1,3,1,8,6,0,2,492,0,2777,3.5,200000,4
1339,1339,120.0,9560,0,2,7,3,1,1,0,1,3,1,5,6,0,1,288,0,1728,1.0,128500,34
1340,1340,70.0,8294,0,2,5,1,1,1,4,1,3,1,5,6,0,4,480,0,1730,1.0,123000,36
1341,1341,66.0,13695,0,2,5,1,1,2,0,1,3,1,6,6,0,2,576,0,2228,2.0,155000,5
1342,1342,60.0,9375,0,5,5,1,1,2,0,1,3,1,7,6,1,2,647,0,3453,2.5,228500,5
1343,1343,57.0,7558,0,0,6,1,1,0,2,1,3,1,9,6,1,2,342,0,2809,1.5,177000,81
1344,1344,85.0,11103,0,5,5,1,1,2,0,1,3,1,8,6,1,2,440,0,2184,2.5,155835,1
1345,1345,50.0,6000,0,2,4,3,1,2,2,1,2,1,5,6,0,1,308,0,1920,1.0,108500,87
1346,1346,60.0,20781,0,2,7,3,1,1,4,1,3,1,9,6,1,2,508,0,3724,2.0,262500,38
1347,1347,93.0,15306,0,2,5,1,1,2,0,1,3,1,7,6,1,3,712,0,3508,3.0,283463,1
1348,1348,60.0,16196,0,2,5,1,1,2,0,1,3,1,5,6,1,2,514,0,2976,3.0,215000,9
1349,1349,50.0,5250,0,5,5,1,1,0,1,0,4,1,8,6,0,0,0,0,2837,2.0,122000,136
1350,1350,91.0,11643,2,5,5,1,1,1,4,1,6,2,12,6,0,4,968,0,3882,4.5,200000,40
1351,1351,70.0,9247,0,5,6,1,1,1,0,1,4,1,8,6,1,2,490,0,2574,1.5,171000,46
1352,1352,50.0,6000,0,0,9,1,1,0,4,1,2,1,4,6,0,2,624,0,1874,1.0,134900,72
1353,1353,56.0,14720,0,0,5,3,1,2,0,1,4,1,9,6,1,3,666,0,5271,3.5,410000,15
1354,1354,60.0,10316,0,5,5,1,1,2,0,1,3,1,7,6,1,3,839,0,2857,3.5,235000,8
1355,1355,102.0,10192,0,7,6,1,1,1,2,1,4,1,8,6,1,2,487,0,2490,3.0,170000,38
1356,1356,60.0,9477,0,2,5,1,1,1,4,1,3,1,5,6,0,1,264,0,1756,1.0,110000,42
1357,1357,60.0,12537,0,2,6,1,1,1,0,1,3,1,6,6,1,2,500,0,2156,2.5,149900,39
1358,1358,60.0,2117,3,5,5,1,1,2,0,1,3,1,5,6,0,2,440,0,2329,2.5,177500,10
1359,1359,129.0,16737,0,2,5,3,1,2,0,1,3,1,8,6,1,3,770,0,3960,3.0,315000,2
1360,1360,51.0,9842,0,5,6,1,1,0,0,1,4,1,8,6,0,2,621,0,3213,3.5,189000,87
1361,1361,124.0,16158,0,2,5,3,1,2,0,1,3,1,7,6,1,2,430,0,3060,3.0,260000,4
1362,1362,60.0,12513,0,0,4,1,1,0,2,1,4,1,7,6,1,1,368,0,2453,2.0,104900,89
1363,1363,73.0,8499,0,5,5,1,1,2,0,1,3,1,6,6,1,2,432,0,2028,2.5,156932,1
1364,1364,30.0,3180,4,5,5,1,1,2,0,1,2,1,4,6,0,2,480,0,1720,2.5,144152,1
1365,1365,60.0,7500,0,5,5,1,1,2,0,1,3,1,7,6,0,2,663,0,2488,3.5,216000,10
1366,1366,68.0,9179,0,5,5,1,1,2,0,1,3,1,7,6,0,2,588,0,2663,3.5,193000,9
1367,1367,41.0,2665,4,5,6,1,1,2,0,1,4,1,6,6,1,1,336,0,2232,2.0,127000,29
1368,1368,60.0,4435,4,2,5,1,1,2,0,1,1,1,4,6,0,2,420,0,1696,2.0,144000,6
1369,1369,48.0,10635,0,2,5,3,1,2,0,1,3,1,8,6,1,2,502,0,3325,3.0,232000,7
1370,1370,90.0,5400,0,0,6,1,1,2,0,1,2,1,6,6,0,1,338,0,2214,1.0,105000,89
1371,1371,80.0,9600,0,7,6,3,1,1,2,1,3,1,8,6,1,1,377,0,2653,2.0,165500,53
1372,1372,75.0,9750,0,5,6,1,1,2,0,1,3,1,8,6,1,2,583,0,3205,3.5,274300,8
1373,1373,60.0,11400,0,2,5,3,1,2,0,1,2,1,8,6,2,3,804,0,5266,3.5,466500,6
1374,1374,85.0,10625,0,5,5,1,1,2,0,1,3,1,9,6,1,3,936,0,2984,2.5,250000,3
1375,1375,89.0,10991,0,2,5,1,1,2,0,1,3,1,7,6,1,3,722,0,3142,2.0,239000,0
1376,1376,52.0,6292,0,2,5,1,1,0,4,0,2,1,4,6,0,1,160,0,1558,1.0,91000,78
1377,1377,60.0,10998,0,0,5,1,1,1,0,1,3,1,6,3,0,2,660,0,2588,2.0,117000,68
1378,1378,21.0,1953,3,5,5,1,1,1,4,1,2,1,5,6,0,1,264,0,1470,1.5,83000,33
1379,1379,73.0,9735,0,7,5,1,1,2,2,1,3,1,7,6,0,2,400,0,1778,2.5,167500,2
1380,1380,45.0,8212,0,2,3,1,1,0,4,0,2,1,5,6,0,1,200,0,1728,2.0,58500,96
1381,1381,60.0,12925,0,2,7,1,1,1,0,1,4,1,7,6,2,2,550,0,3322,2.5,237500,38
1382,1382,60.0,7200,0,5,7,3,1,0,0,1,4,1,8,6,0,2,576,0,2358,2.5,157000,86
1383,1383,60.0,25339,0,2,7,1,1,0,0,1,3,1,7,6,0,2,576,0,2232,2.0,112000,89
1384,1384,60.0,9060,0,0,5,1,1,0,4,1,2,1,6,6,0,1,280,0,1818,1.0,105000,70
1385,1385,40.0,5436,0,0,8,1,1,0,2,1,3,1,7,6,0,1,240,0,1950,2.0,125500,88
1386,1386,80.0,16692,0,5,5,1,1,1,4,1,5,1,12,6,2,2,564,519,4176,4.5,250000,28
1387,1387,60.0,8520,0,0,7,1,1,0,4,0,5,1,10,6,1,1,216,0,3240,2.0,136000,91
1388,1388,42.0,14892,0,2,5,1,1,2,0,1,3,1,7,6,2,3,758,0,3492,3.0,377500,3
1389,1389,60.0,6000,0,0,6,1,1,0,0,1,3,1,6,6,1,2,440,0,1953,1.5,131000,66
1390,1390,70.0,9100,0,2,5,1,1,2,0,1,3,1,6,6,0,2,541,0,3050,3.0,235000,6
1391,1391,65.0,8944,2,2,5,1,1,1,4,1,4,2,8,4,0,3,792,0,3168,2.0,124000,42
1392,1392,68.0,7838,0,6,5,1,1,1,4,1,3,1,6,6,1,1,288,0,1764,2.0,123000,39
1393,1393,60.0,10800,1,0,7,1,1,0,0,0,3,2,7,6,1,2,672,0,2394,2.0,163000,103
1394,1394,53.0,4045,4,2,5,3,1,2,0,1,2,1,6,6,1,3,648,0,2856,3.0,246578,0
1395,1395,88.0,12665,0,5,5,3,1,2,0,1,4,1,9,6,1,3,642,0,3576,2.5,281213,2
1396,1396,60.0,57200,0,2,5,1,1,1,4,1,3,1,7,2,2,2,572,0,2434,2.0,160000,62
1397,1397,51.0,6120,0,5,8,1,1,0,0,1,4,1,8,6,0,1,180,0,2452,1.5,137500,87
1398,1398,60.0,7200,0,0,4,1,1,1,2,1,3,1,7,2,0,1,240,0,3112,2.5,138000,59
1399,1399,51.0,6171,0,0,6,1,1,0,0,1,3,1,7,6,1,1,216,0,2584,2.5,137450,84
1400,1400,50.0,6000,0,0,7,1,1,0,4,1,3,1,5,6,1,1,208,0,2020,1.0,120000,79
1401,1401,62.0,7415,0,5,5,1,1,2,0,1,3,1,8,6,1,2,398,0,2432,3.5,193000,4
1402,1402,64.0,6762,0,2,5,1,1,2,0,1,2,1,6,6,1,2,662,0,2580,2.0,193879,0
1403,1403,49.0,15256,0,2,5,1,1,2,0,1,3,1,6,6,0,3,754,0,2949,3.0,282922,0
1404,1404,60.0,10410,0,0,4,1,1,2,4,1,3,1,6,6,0,3,936,0,1886,1.0,105000,91
1405,1405,44.0,3842,4,2,5,3,1,2,0,1,2,1,5,6,1,2,482,0,3240,3.5,275000,4
1406,1406,70.0,8445,0,6,7,1,1,1,4,1,2,1,5,6,0,2,396,0,1536,2.0,133000,37
1407,1407,60.0,8780,0,2,5,1,1,1,0,1,3,1,5,6,0,0,0,0,1666,2.0,112000,24
1408,1408,60.0,7740,0,5,7,1,1,1,2,1,3,1,6,6,0,2,528,0,1985,1.0,125500,100
1409,1409,46.0,20544,0,5,6,1,1,1,2,1,3,1,7,6,1,2,542,0,2884,2.5,215000,22
1410,1410,79.0,12420,0,5,5,1,1,2,0,1,3,1,6,6,0,2,622,0,2784,3.5,230000,8
1411,1411,80.0,9600,0,0,8,1,1,1,0,1,3,1,6,3,0,1,271,0,2524,1.5,140000,59
1412,1412,60.0,7200,2,2,5,1,1,3,1,0,2,2,6,6,0,2,420,0,1040,2.0,90000,60
1413,1413,88.0,10994,0,2,5,1,1,2,0,1,2,1,7,6,1,2,620,0,3688,3.0,257000,4
1414,1414,64.0,13053,0,0,7,2,1,0,2,1,4,1,8,6,1,2,370,0,2681,1.5,207000,85
1415,1415,51.0,3635,4,2,5,3,1,2,0,1,1,1,7,6,1,3,660,0,2955,2.5,175900,2
1416,1416,60.0,11340,1,5,6,1,1,2,2,1,4,2,11,6,0,2,560,0,3067,2.0,122500,125
1417,1417,60.0,16545,0,5,5,1,1,2,0,1,3,1,7,6,1,3,1069,0,3734,3.5,340000,11
1418,1418,71.0,9204,0,2,5,1,1,1,4,1,3,1,6,6,0,1,336,0,2288,2.5,124000,45
1419,1419,60.0,16381,0,2,5,1,1,1,2,1,3,1,7,6,1,2,540,0,3688,3.0,223000,37
1420,1420,90.0,11700,0,5,6,1,1,1,2,1,3,1,7,6,1,2,776,0,2124,2.5,179900,38
1421,1421,53.0,4043,4,2,5,1,1,1,4,1,2,1,4,6,1,2,440,0,2138,2.0,127500,33
1422,1422,37.0,4435,4,2,5,1,1,2,0,1,1,1,3,6,0,2,420,0,1696,2.0,136500,5
1423,1423,60.0,19690,0,7,7,0,5,1,4,1,4,1,8,6,1,2,432,738,2898,2.0,274970,40
1424,1424,60.0,9503,0,2,5,3,1,1,4,1,2,1,6,2,1,1,484,0,2368,2.0,144000,49
1425,1425,80.0,10721,0,2,6,3,1,1,0,1,3,1,7,6,0,2,528,0,2504,1.0,142000,49
1426,1426,81.0,10944,0,5,5,1,1,2,0,1,3,1,5,6,2,2,525,0,3350,3.5,271000,14
1427,1427,60.0,10930,0,0,6,1,1,1,4,1,3,1,6,6,1,1,288,0,2471,2.5,140000,63
1428,1428,60.0,7200,0,2,7,1,1,1,4,1,2,1,4,6,2,1,240,0,1592,2.0,119000,70
1429,1429,60.0,12546,0,2,7,1,1,1,0,1,3,1,7,6,1,2,467,0,2880,2.0,182900,26
1430,1430,60.0,21930,0,5,5,1,1,2,0,1,4,1,7,6,1,2,372,0,2570,2.5,192140,1
1431,1431,60.0,4928,4,2,6,1,1,1,4,1,2,1,5,6,0,2,440,0,1916,2.0,143750,33
1432,1432,60.0,10800,0,2,6,1,1,0,4,1,4,1,5,6,0,1,216,0,1624,2.0,64500,80
1433,1433,93.0,10261,0,5,5,1,1,2,0,1,3,1,8,6,1,2,451,0,2728,3.5,186500,8
1434,1434,80.0,17400,0,2,5,1,1,1,1,1,3,1,5,6,1,2,484,0,2252,3.0,160000,29
1435,1435,80.0,8400,0,2,9,1,1,1,4,1,3,1,7,6,1,2,462,0,2856,2.5,174000,46
1436,1436,60.0,9000,0,2,6,1,1,2,4,1,3,1,5,6,0,2,528,0,1728,1.0,120500,36
1437,1437,96.0,12444,0,2,5,3,1,2,0,1,2,1,7,6,1,3,774,0,3864,3.0,394617,0
1438,1438,90.0,7407,0,2,7,1,1,1,4,1,2,1,6,6,0,2,923,0,2148,2.0,149700,53
1439,1439,80.0,11584,0,7,6,3,1,1,4,1,3,1,6,6,1,2,550,0,2264,2.5,197000,28
1440,1440,79.0,11526,0,3,7,1,1,0,1,1,3,1,11,2,1,2,672,0,2759,2.0,191000,86
1441,1441,60.0,4426,4,2,5,1,1,2,0,1,1,1,3,6,1,2,420,0,1696,2.0,149300,4
1442,1442,85.0,11003,0,5,5,1,1,2,0,1,3,1,10,6,1,3,812,0,3024,3.5,310000,1
1443,1443,60.0,8854,0,1,6,1,1,0,1,0,2,1,4,6,1,1,192,0,1904,1.0,121000,93
1444,1444,63.0,8500,0,2,5,1,1,2,0,1,3,1,7,6,0,2,626,0,2844,2.0,179600,3
1445,1445,70.0,8400,0,6,5,1,1,1,2,1,3,1,6,6,0,1,240,0,1727,2.0,129000,41
1446,1446,60.0,26142,0,2,7,1,1,1,4,1,3,1,6,6,0,1,312,0,2376,1.0,157900,48
1447,1447,80.0,10000,0,5,5,1,1,2,0,1,3,1,8,6,1,2,556,0,3310,3.5,240000,12
1448,1448,70.0,11767,0,5,7,1,1,1,2,0,2,1,6,3,0,1,384,0,1906,1.5,112000,97
1449,1449,21.0,1533,3,6,7,1,1,1,0,1,1,1,3,6,0,0,0,0,1260,2.0,92000,36
1450,1450,60.0,9000,2,5,5,1,1,1,4,1,4,2,8,6,0,0,0,0,2688,3.0,136000,35
1451,1451,78.0,9262,0,2,5,1,1,2,0,1,3,1,7,6,1,3,840,0,3151,2.0,287090,1
1452,1452,35.0,3675,4,7,5,1,1,2,2,1,2,1,5,6,0,2,525,0,1619,2.0,145000,1
1453,1453,90.0,17217,0,2,5,1,1,2,0,1,3,1,6,6,0,0,0,0,2280,1.0,84500,0
1454,1454,62.0,7500,0,2,5,1,1,2,0,1,2,1,6,6,0,2,400,0,2442,3.0,185000,5
1455,1455,62.0,7917,0,5,5,1,1,2,0,1,3,1,7,6,1,2,460,0,2600,2.5,175000,8
1456,1456,85.0,13175,0,2,6,1,1,1,4,1,3,1,7,2,2,2,500,0,3615,3.0,210000,32
1457,1457,66.0,9042,0,5,9,1,1,4,0,1,4,1,9,6,2,1,252,0,3492,2.0,266500,69
1458,1458,68.0,9717,0,2,6,3,1,1,2,1,2,1,5,6,0,1,240,0,2156,2.0,142125,60
1459,1459,75.0,9937,0,2,6,1,1,1,2,1,3,1,6,6,0,1,276,0,2512,2.5,147500,43
